Customer_ID,Customer_Name,Customer_Segment,Account_Type,Tenure_Years,Region,Is_Premium,Monthly_Txn_Count,Credit_Score_Band,Tenure_Tier,Activity_Tier
CUST00903,Mrs. Brandy Estrada,Retail,Business,7.5,North,0,7,Very Good,Loyal (7yr+),Low
CUST00904,Ricardo Wood,Corporate,Salary,13.3,South,1,45,Good,Loyal (7yr+),Very High
CUST00905,Mark Richards,Retail,NRI,8.2,Central,0,35,Good,Loyal (7yr+),High
CUST00906,Rhonda Brown,Retail,Current,6.9,East,1,15,Fair,Established (3-7yr),Medium
CUST00907,Amy Mitchell,Retail,Savings,6.4,Central,0,1,Poor,Established (3-7yr),Low
CUST00908,Jermaine Larsen,Retail,NRI,8.8,West,0,26,Excellent,Loyal (7yr+),High
CUST00909,Thomas Martinez,Corporate,Salary,12.2,North,0,35,Fair,Loyal (7yr+),High
CUST00910,Sally Jones,SME,Current,8.3,Central,0,25,Very Good,Loyal (7yr+),Medium
CUST00911,William Hall,Retail,Business,10.1,East,0,42,Good,Loyal (7yr+),Very High
CUST00912,Matthew Joseph,Retail,NRI,11.2,Central,1,15,Very Good,Loyal (7yr+),Medium
CUST00913,Julie Fowler,Retail,Business,8.0,East,0,22,Fair,Loyal (7yr+),Medium
CUST00914,Monica Thompson,Premium,Business,6.7,Central,0,6,Fair,Established (3-7yr),Low
CUST00915,Erik Watkins,Retail,Current,13.2,East,0,15,Excellent,Loyal (7yr+),Medium
CUST00916,Raymond Lee,Premium,Current,6.6,Central,0,24,Good,Established (3-7yr),Medium
CUST00917,Edward Hill,Premium,Business,7.2,North,0,21,Fair,Loyal (7yr+),Medium
CUST00918,Gregory Burke,Retail,Business,14.9,North,1,7,Very Good,Loyal (7yr+),Low
CUST00919,Alexander Mcneil,Retail,Current,0.5,South,1,29,Excellent,New (0-1yr),High
CUST00920,Brent Olson,Retail,Salary,3.2,East,0,32,Very Good,Established (3-7yr),High
CUST00921,James Rich,SME,Savings,6.1,West,0,32,Good,Established (3-7yr),High
CUST00922,David Fischer,Retail,Business,14.0,South,0,5,Excellent,Loyal (7yr+),Low
CUST00923,Cynthia Carroll,Corporate,Current,1.5,East,0,4,Excellent,Growing (1-3yr),Low
CUST00924,Shelley Marquez,Retail,NRI,0.6,Central,0,22,Excellent,New (0-1yr),Medium
CUST00925,Ruth Jones,Retail,NRI,1.3,Central,1,18,Poor,Growing (1-3yr),Medium
CUST00926,Bailey Rodriguez,SME,Salary,1.8,Central,0,35,Excellent,Growing (1-3yr),High
CUST00927,Sandra Whitehead,Retail,Salary,1.0,West,0,17,Very Good,New (0-1yr),Medium
CUST00928,William Riggs,Retail,NRI,7.5,West,0,50,Very Good,Loyal (7yr+),Very High
CUST00929,Roger Henry,Retail,Salary,8.9,Central,0,50,Good,Loyal (7yr+),Very High
CUST00930,Travis Gonzales,Corporate,Business,4.4,South,0,24,Fair,Established (3-7yr),Medium
CUST00931,John Gutierrez,Corporate,Current,6.3,East,0,2,Fair,Established (3-7yr),Low
CUST00932,Yvette Figueroa,Corporate,Savings,1.8,North,0,13,Poor,Growing (1-3yr),Medium
CUST00933,Dwayne Morgan,SME,Current,5.4,Central,0,15,Excellent,Established (3-7yr),Medium
CUST00934,Diana Guerrero,Premium,Current,8.1,South,0,5,Poor,Loyal (7yr+),Low
CUST00935,Dakota Martin,Retail,Salary,11.1,South,0,3,Good,Loyal (7yr+),Low
CUST00936,Kelly Krause,Retail,Savings,0.5,South,0,37,Good,New (0-1yr),High
CUST00937,Clifford Kelly,SME,Business,7.3,West,0,37,Fair,Loyal (7yr+),High
CUST00938,Kristin Winters,Retail,NRI,4.8,Central,1,37,Good,Established (3-7yr),High
CUST00939,Wendy Hansen,Retail,Business,12.9,East,0,3,Excellent,Loyal (7yr+),Low
CUST00940,Steven Daniels,Premium,Salary,10.9,North,1,35,Very Good,Loyal (7yr+),High
CUST00941,Robert Potter,Retail,NRI,9.0,East,0,23,Good,Loyal (7yr+),Medium
CUST00942,Christopher Martinez,SME,Business,4.5,South,0,28,Poor,Established (3-7yr),High
CUST00943,Jessica Mccullough,Retail,Current,13.7,Central,0,30,Excellent,Loyal (7yr+),High
CUST00944,Jessica Phillips,Corporate,Salary,1.2,West,0,18,Good,Growing (1-3yr),Medium
CUST00945,Ashley Harrison,Corporate,Savings,2.1,West,1,36,Good,Growing (1-3yr),High
CUST00946,Debra Tucker,Corporate,Current,6.2,South,0,33,Excellent,Established (3-7yr),High
CUST00947,Ivan Nelson,Retail,Savings,2.3,West,1,26,Good,Growing (1-3yr),High
CUST00948,David Ryan,Premium,NRI,14.4,East,0,48,Very Good,Loyal (7yr+),Very High
CUST00949,Courtney Reid,SME,Savings,12.1,West,0,40,Fair,Loyal (7yr+),High
CUST00950,David Heath,Corporate,Current,4.3,Central,1,17,Excellent,Established (3-7yr),Medium
CUST00951,Morgan George,Retail,Savings,9.0,East,0,40,Poor,Loyal (7yr+),High
CUST00952,Jacob Graves,Retail,Salary,14.7,East,0,7,Good,Loyal (7yr+),Low
CUST00953,Steven Johnson,Corporate,Salary,13.3,West,0,8,Fair,Loyal (7yr+),Low
CUST00954,Veronica Bryan,Retail,Current,9.2,Central,1,31,Poor,Loyal (7yr+),High
CUST00955,Taylor Brown,SME,Business,13.6,South,1,12,Poor,Loyal (7yr+),Medium
CUST00956,Shirley Christian,Retail,Savings,14.8,East,0,48,Very Good,Loyal (7yr+),Very High
CUST00957,Jeffrey Jackson,Premium,Current,11.3,North,0,31,Fair,Loyal (7yr+),High
CUST00958,Jessica Quinn,Premium,Savings,1.4,East,0,44,Excellent,Growing (1-3yr),Very High
CUST00959,Andrew Mitchell,Retail,Current,6.3,West,0,19,Fair,Established (3-7yr),Medium
CUST00960,Carol Perez,Premium,Savings,12.6,East,0,10,Fair,Loyal (7yr+),Low
CUST00961,Michelle Hernandez,Retail,Business,3.8,North,0,39,Poor,Established (3-7yr),High
CUST00962,Jenny Mcguire,Corporate,Current,12.5,North,0,12,Very Good,Loyal (7yr+),Medium
CUST00963,Angela Jones,Retail,Salary,2.2,North,0,20,Very Good,Growing (1-3yr),Medium
CUST00964,Russell Russo,Corporate,Business,1.2,South,0,37,Fair,Growing (1-3yr),High
CUST00965,Cassandra Burton,SME,Salary,6.1,North,0,48,Fair,Established (3-7yr),Very High
CUST00966,Connie Cummings,Corporate,Business,1.0,South,0,41,Good,New (0-1yr),Very High
CUST00967,Sarah Hunter,Retail,Salary,14.4,Central,0,7,Poor,Loyal (7yr+),Low
CUST00968,John West,Corporate,Business,12.5,North,0,14,Excellent,Loyal (7yr+),Medium
CUST00969,Julie Moore,SME,Savings,12.1,North,0,11,Excellent,Loyal (7yr+),Medium
CUST00970,Natalie Gill,Retail,Salary,9.6,East,0,7,Very Good,Loyal (7yr+),Low
CUST00971,Alexander Norris,Retail,Savings,3.6,Central,1,29,Poor,Established (3-7yr),High
CUST00972,Alexis Santos,Retail,Current,8.0,West,1,10,Very Good,Loyal (7yr+),Low
CUST00973,Jonathan Silva,Retail,Savings,9.2,North,0,29,Excellent,Loyal (7yr+),High
CUST00974,Daniel Green,Retail,Salary,8.1,West,0,9,Fair,Loyal (7yr+),Low
CUST00975,Ann Bennett,SME,Business,4.3,Central,0,36,Poor,Established (3-7yr),High
CUST00976,Matthew Campbell,Retail,Savings,8.0,South,1,48,Poor,Loyal (7yr+),Very High
CUST00977,Carla West,Retail,NRI,7.6,West,0,10,Good,Loyal (7yr+),Low
CUST00978,Tommy Roth,Retail,Business,14.9,West,0,19,Fair,Loyal (7yr+),Medium
CUST00979,Tracy Johnson,Premium,Current,13.5,Central,1,31,Fair,Loyal (7yr+),High
CUST00980,Joseph Hayes Jr.,Retail,Current,7.2,Central,0,17,Very Good,Loyal (7yr+),Medium
CUST00981,Beth Watts,SME,Salary,9.5,North,0,9,Poor,Loyal (7yr+),Low
CUST00982,Brian Oneill,SME,Business,11.3,West,0,45,Very Good,Loyal (7yr+),Very High
CUST00983,John Woodard,Retail,Savings,1.0,North,0,33,Fair,New (0-1yr),High
CUST00984,Brandon Kelley,Corporate,Savings,13.5,Central,1,34,Good,Loyal (7yr+),High
CUST00985,Tyler Martin,Corporate,Current,13.0,South,1,45,Poor,Loyal (7yr+),Very High
CUST00986,Jonathan Bryant,Corporate,Business,7.1,North,1,24,Fair,Loyal (7yr+),Medium
CUST00987,Janice Valencia,Premium,Business,6.2,West,1,9,Good,Established (3-7yr),Low
CUST00988,Robin Dillon,SME,Current,4.5,Central,0,7,Excellent,Established (3-7yr),Low
CUST00989,Kenneth Cummings,Premium,Savings,7.4,East,0,16,Fair,Loyal (7yr+),Medium
CUST00990,Erin Clark,Corporate,Current,1.1,South,0,19,Excellent,Growing (1-3yr),Medium
CUST00991,Samantha Garcia,Corporate,Business,12.9,Central,0,39,Very Good,Loyal (7yr+),High
CUST00992,Audrey Davis,Retail,Savings,1.0,Central,0,6,Excellent,New (0-1yr),Low
CUST00993,George Brown,SME,NRI,5.3,North,0,50,Fair,Established (3-7yr),Very High
CUST00994,Hector Ortega,Corporate,Current,14.0,Central,1,11,Excellent,Loyal (7yr+),Medium
CUST00995,Jose Beltran,Retail,Business,11.2,West,0,12,Poor,Loyal (7yr+),Medium
CUST00996,David Zimmerman,SME,Business,4.6,South,0,42,Fair,Established (3-7yr),Very High
CUST00997,Jacob Horn,Premium,Salary,4.2,Central,0,13,Good,Established (3-7yr),Medium
CUST00998,Matthew Whitehead,SME,Salary,0.6,South,0,12,Excellent,New (0-1yr),Medium
CUST00999,Brittany Clark,Retail,Current,10.6,South,0,21,Poor,Loyal (7yr+),Medium
CUST01000,Michael Moreno,Retail,Savings,1.2,North,0,10,Very Good,Growing (1-3yr),Low
CUST01001,Eric Hill,Corporate,NRI,8.2,East,0,20,Very Good,Loyal (7yr+),Medium
CUST01002,Wendy Owens,Retail,NRI,14.5,South,1,50,Excellent,Loyal (7yr+),Very High
CUST01003,Cindy Rodriguez,Retail,Savings,2.1,Central,1,36,Very Good,Growing (1-3yr),High
CUST01004,Barbara Johnson,SME,Salary,13.5,East,1,28,Good,Loyal (7yr+),High
CUST01005,Heather Mitchell,SME,Business,14.9,North,0,24,Fair,Loyal (7yr+),Medium
CUST01006,Andrea Johnson,Retail,Salary,1.4,West,0,5,Poor,Growing (1-3yr),Low
CUST01007,Robin Perez,Retail,Current,13.3,West,0,37,Excellent,Loyal (7yr+),High
CUST01008,Angela Jordan,Retail,Salary,8.0,West,0,12,Very Good,Loyal (7yr+),Medium
CUST01009,Julian Kelley,Corporate,Savings,13.6,South,0,35,Fair,Loyal (7yr+),High
CUST01010,James Washington,Retail,Current,8.8,East,0,40,Good,Loyal (7yr+),High
CUST01011,Tammy Keller,Premium,Savings,10.1,North,0,2,Very Good,Loyal (7yr+),Low
CUST01012,Justin Wolf,Corporate,Current,8.4,East,1,50,Very Good,Loyal (7yr+),Very High
CUST01013,Dennis Hudson,Retail,Business,13.0,South,0,41,Poor,Loyal (7yr+),Very High
CUST01014,Valerie Wright,Retail,Salary,11.1,Central,1,45,Good,Loyal (7yr+),Very High
CUST01015,Janet Heath,SME,Savings,8.1,North,0,39,Good,Loyal (7yr+),High
CUST01016,Robert Harris,Retail,Current,13.1,East,1,42,Excellent,Loyal (7yr+),Very High
CUST01017,Christopher Bennett,Retail,Salary,4.1,East,1,9,Poor,Established (3-7yr),Low
CUST01018,Peter Drake,Retail,NRI,2.8,West,0,22,Excellent,Growing (1-3yr),Medium
CUST01019,Courtney Snow,SME,Savings,2.8,East,0,47,Poor,Growing (1-3yr),Very High
CUST01020,Julie Schaefer,Retail,Business,5.3,East,0,5,Good,Established (3-7yr),Low
CUST01021,James Hamilton,Corporate,Current,4.0,South,0,12,Poor,Established (3-7yr),Medium
CUST01022,Tyler Greene,Retail,Savings,14.0,North,0,1,Poor,Loyal (7yr+),Low
CUST01023,William Rodriguez,Corporate,Savings,2.0,Central,0,44,Poor,Growing (1-3yr),Very High
CUST01024,Megan Snow,Corporate,NRI,10.6,West,0,22,Fair,Loyal (7yr+),Medium
CUST01025,Terry Young,Premium,Business,3.2,South,0,38,Fair,Established (3-7yr),High
CUST01026,Sharon Acevedo,Retail,NRI,13.3,East,0,19,Good,Loyal (7yr+),Medium
CUST01027,James Martin,Retail,Current,14.4,Central,0,16,Poor,Loyal (7yr+),Medium
CUST01028,Patrick Vaughan,Retail,Salary,7.2,North,1,31,Good,Loyal (7yr+),High
CUST01029,Sarah Jordan,Retail,Savings,13.2,West,0,3,Fair,Loyal (7yr+),Low
CUST01030,Melissa Le,Retail,Current,0.6,Central,0,23,Poor,New (0-1yr),Medium
CUST01031,Kelly Johnson,Premium,Current,12.4,West,0,42,Excellent,Loyal (7yr+),Very High
CUST01032,Allison Smith,Retail,Business,3.8,North,0,18,Fair,Established (3-7yr),Medium
CUST01033,Jacob Potter,Retail,Savings,13.7,East,0,26,Fair,Loyal (7yr+),High
CUST01034,Debra Paul,Premium,NRI,0.5,North,0,13,Fair,New (0-1yr),Medium
CUST01035,Scott Baldwin,Retail,Salary,8.6,Central,1,18,Poor,Loyal (7yr+),Medium
CUST01036,Joshua Reid,Premium,Savings,11.5,West,1,3,Very Good,Loyal (7yr+),Low
CUST01037,Ryan Gibson,Retail,Savings,4.3,East,1,23,Excellent,Established (3-7yr),Medium
CUST01038,Jenny Browning,Retail,Salary,3.3,East,0,3,Excellent,Established (3-7yr),Low
CUST01039,Ashley Perez,Retail,Current,1.7,East,0,25,Good,Growing (1-3yr),Medium
CUST01040,Ashley Greene,Retail,NRI,5.2,North,0,27,Poor,Established (3-7yr),High
CUST01041,Jason Brown,Premium,Savings,8.6,North,0,44,Fair,Loyal (7yr+),Very High
CUST01042,Lisa Hunter,Retail,Current,2.2,East,0,27,Very Good,Growing (1-3yr),High
CUST01043,Daniel Wright,Retail,Business,6.0,South,0,39,Poor,Established (3-7yr),High
CUST01044,Anne Ramirez,Retail,Current,0.6,West,1,25,Poor,New (0-1yr),Medium
CUST01045,Michelle Buck,Retail,Salary,12.4,East,0,24,Very Good,Loyal (7yr+),Medium
CUST01046,Kyle Brown,Premium,NRI,2.4,North,0,8,Fair,Growing (1-3yr),Low
CUST01047,Anthony Doyle,Retail,Salary,4.6,North,0,9,Poor,Established (3-7yr),Low
CUST01048,Jason Petersen,Retail,Business,0.8,West,0,46,Excellent,New (0-1yr),Very High
CUST01049,Samantha Brown,Retail,Current,6.8,West,0,37,Excellent,Established (3-7yr),High
CUST01050,Joan Moore,Corporate,Savings,12.7,South,0,30,Very Good,Loyal (7yr+),High
CUST01051,Charles Phillips,Retail,Business,6.2,North,0,19,Fair,Established (3-7yr),Medium
CUST01052,Mark Craig,Retail,Salary,3.1,Central,0,16,Very Good,Established (3-7yr),Medium
CUST01053,Rachael Cook,Retail,Current,11.4,Central,0,24,Poor,Loyal (7yr+),Medium
CUST01054,Thomas Brooks,Retail,Salary,11.9,South,0,44,Excellent,Loyal (7yr+),Very High
CUST01055,Ralph Lucero,Retail,Savings,3.0,West,0,21,Good,Growing (1-3yr),Medium
CUST01056,Tina Barnes,Premium,Business,11.7,North,0,36,Very Good,Loyal (7yr+),High
CUST01057,Dakota Smith,Retail,Business,14.2,West,0,40,Good,Loyal (7yr+),High
CUST01058,Jennifer Williams,Retail,NRI,2.9,North,1,39,Good,Growing (1-3yr),High
CUST01059,Cindy Young,Retail,Salary,11.7,South,0,47,Excellent,Loyal (7yr+),Very High
CUST01060,Ruben Johnston,Retail,NRI,10.8,East,0,6,Very Good,Loyal (7yr+),Low
CUST01061,Tracie Edwards,Retail,Business,7.4,South,0,5,Good,Loyal (7yr+),Low
CUST01062,Katrina Wheeler,Retail,Current,1.3,West,0,14,Poor,Growing (1-3yr),Medium
CUST01063,Luis Dixon,Corporate,NRI,1.6,West,0,45,Fair,Growing (1-3yr),Very High
CUST01064,John Johnson,SME,Current,12.9,East,0,42,Fair,Loyal (7yr+),Very High
CUST01065,Douglas Perkins,Premium,NRI,14.9,East,0,50,Excellent,Loyal (7yr+),Very High
CUST01066,Tiffany Sanchez,Retail,Salary,10.3,East,0,4,Very Good,Loyal (7yr+),Low
CUST01067,Richard Farley,Corporate,Salary,7.0,West,0,8,Very Good,Established (3-7yr),Low
CUST01068,Marc Bowers,Retail,Business,9.9,South,0,24,Fair,Loyal (7yr+),Medium
CUST01069,Joanna Weiss,SME,Salary,9.1,Central,0,11,Poor,Loyal (7yr+),Medium
CUST01070,Dr. Sharon Nelson,SME,NRI,6.1,East,0,17,Fair,Established (3-7yr),Medium
CUST01071,Adrian Hensley,Retail,NRI,1.5,North,0,50,Fair,Growing (1-3yr),Very High
CUST01072,Matthew Mccormick,Premium,Current,12.4,West,0,21,Very Good,Loyal (7yr+),Medium
CUST01073,Todd Thomas,Premium,Savings,5.9,West,0,26,Good,Established (3-7yr),High
CUST01074,Gregory Sloan,Retail,NRI,12.4,South,1,43,Poor,Loyal (7yr+),Very High
CUST01075,Vanessa Thomas,SME,Current,4.2,South,0,48,Very Good,Established (3-7yr),Very High
CUST01076,Ann Gomez,Premium,Business,0.5,East,0,44,Fair,New (0-1yr),Very High
CUST01077,Michael Norman,Retail,Salary,2.8,West,1,45,Good,Growing (1-3yr),Very High
CUST01078,Jeffrey Zamora,Premium,Salary,7.3,North,0,27,Poor,Loyal (7yr+),High
CUST01079,Peggy Nolan,Retail,NRI,14.2,East,1,16,Excellent,Loyal (7yr+),Medium
CUST01080,Joseph Cooper,Corporate,Salary,2.0,South,1,26,Poor,Growing (1-3yr),High
CUST01081,John Cabrera,Corporate,Business,12.9,North,1,33,Poor,Loyal (7yr+),High
CUST01082,Jeffery Horn,Premium,Savings,8.1,South,0,31,Fair,Loyal (7yr+),High
CUST01083,Zachary Padilla,Retail,NRI,12.5,East,0,48,Fair,Loyal (7yr+),Very High
CUST01084,Arthur Harper,SME,Business,4.8,North,0,47,Excellent,Established (3-7yr),Very High
CUST01085,Shirley Chapman,Corporate,Current,12.7,South,0,6,Excellent,Loyal (7yr+),Low
CUST01086,Henry Brooks,Retail,Savings,11.7,West,0,44,Excellent,Loyal (7yr+),Very High
CUST01087,Michael Gonzales,Retail,NRI,3.8,West,0,8,Very Good,Established (3-7yr),Low
CUST01088,Amy Snyder,SME,Salary,2.4,East,1,7,Very Good,Growing (1-3yr),Low
CUST01089,Ann Atkinson,SME,NRI,13.1,North,0,34,Fair,Loyal (7yr+),High
CUST01090,Brian Castaneda,SME,Current,14.5,South,0,44,Fair,Loyal (7yr+),Very High
CUST01091,Robin Richards,Corporate,Salary,1.0,South,0,14,Excellent,New (0-1yr),Medium
CUST01092,Marcia Ferguson,Retail,Savings,11.1,West,0,16,Very Good,Loyal (7yr+),Medium
CUST01093,Rachel Jackson,SME,NRI,13.7,East,0,43,Good,Loyal (7yr+),Very High
CUST01094,Sandra Nash,Corporate,Business,12.9,North,0,9,Very Good,Loyal (7yr+),Low
CUST01095,William Wagner,SME,Current,14.5,West,0,10,Fair,Loyal (7yr+),Low
CUST01096,Carolyn Rodriguez,Retail,NRI,11.5,West,0,17,Very Good,Loyal (7yr+),Medium
CUST01097,Ms. Michelle Smith,Retail,Business,6.9,Central,1,12,Fair,Established (3-7yr),Medium
CUST01098,Hannah Schneider,Retail,NRI,5.0,West,0,6,Excellent,Established (3-7yr),Low
CUST01099,Caleb Heath,Premium,Current,5.2,South,1,19,Excellent,Established (3-7yr),Medium
CUST01100,Cody Long,Retail,NRI,11.0,East,1,43,Excellent,Loyal (7yr+),Very High
CUST01101,Rachel Brown,Retail,Salary,11.3,West,0,41,Good,Loyal (7yr+),Very High
CUST01102,Christopher Nicholson,Retail,Salary,3.4,Central,0,29,Good,Established (3-7yr),High
CUST01103,Jennifer Roberts,Retail,Business,13.1,West,0,6,Fair,Loyal (7yr+),Low
CUST01104,Denise Townsend,Premium,Salary,10.9,South,0,25,Poor,Loyal (7yr+),Medium
CUST01105,Cynthia Yates,Corporate,Savings,8.7,North,1,24,Good,Loyal (7yr+),Medium
CUST01106,Karen Holloway,Premium,Savings,7.3,North,0,25,Fair,Loyal (7yr+),Medium
CUST01107,Brian Miller,Premium,NRI,8.4,North,0,16,Very Good,Loyal (7yr+),Medium
CUST01108,Wayne Bennett,Corporate,Savings,2.8,South,0,16,Excellent,Growing (1-3yr),Medium
CUST01109,Patricia Riley,Retail,Savings,3.5,South,1,6,Excellent,Established (3-7yr),Low
CUST01110,Robert Williams,SME,Current,1.8,East,1,37,Excellent,Growing (1-3yr),High
CUST01111,Tiffany Moore,Premium,Current,2.7,Central,1,21,Fair,Growing (1-3yr),Medium
CUST01112,Larry Burnett,Premium,Savings,7.1,North,1,4,Excellent,Loyal (7yr+),Low
CUST01113,Christopher Duffy,Retail,Current,8.2,South,1,34,Good,Loyal (7yr+),High
CUST01114,Angela Booth,SME,Savings,0.8,North,1,28,Very Good,New (0-1yr),High
CUST01115,Bradley Shields,Premium,Business,12.1,East,0,38,Excellent,Loyal (7yr+),High
CUST01116,John Heath,Premium,Current,4.8,West,0,41,Fair,Established (3-7yr),Very High
CUST01117,Brittany Bailey,SME,Savings,13.7,Central,0,28,Very Good,Loyal (7yr+),High
CUST01118,John Cervantes,Retail,Savings,14.5,North,0,17,Excellent,Loyal (7yr+),Medium
CUST01119,Stacy Reynolds,Corporate,NRI,3.2,West,0,14,Poor,Established (3-7yr),Medium
CUST01120,Collin Parker,Retail,Business,7.2,West,1,7,Excellent,Loyal (7yr+),Low
CUST01121,Mr. James Trujillo,Corporate,Business,0.5,East,0,22,Good,New (0-1yr),Medium
CUST01122,Jamie Taylor,Corporate,NRI,9.2,East,0,1,Very Good,Loyal (7yr+),Low
CUST01123,Kevin Williams,Premium,NRI,9.3,West,0,29,Good,Loyal (7yr+),High
CUST01124,Marissa Alexander,Corporate,NRI,4.1,North,0,31,Poor,Established (3-7yr),High
CUST01125,Robert Arnold,Retail,Salary,8.6,West,0,30,Poor,Loyal (7yr+),High
CUST01126,Anthony Padilla,SME,Savings,3.8,South,0,15,Good,Established (3-7yr),Medium
CUST01127,Jennifer Clayton,SME,Salary,2.8,Central,0,18,Very Good,Growing (1-3yr),Medium
CUST01128,Carrie Johnson,Retail,Current,9.9,South,0,35,Poor,Loyal (7yr+),High
CUST01129,Kayla Lee,SME,NRI,5.2,Central,1,50,Poor,Established (3-7yr),Very High
CUST01130,Christina Dixon,Retail,Savings,9.1,South,0,30,Excellent,Loyal (7yr+),High
CUST01131,Amanda Ramirez,SME,Savings,6.8,South,0,34,Fair,Established (3-7yr),High
CUST01132,Deborah Jones,SME,Current,14.8,East,0,42,Poor,Loyal (7yr+),Very High
CUST01133,Sabrina Ramos,SME,Business,2.7,North,0,11,Very Good,Growing (1-3yr),Medium
CUST01134,Kirk Hamilton,Corporate,Savings,7.2,East,0,27,Very Good,Loyal (7yr+),High
CUST01135,Joseph Gregory,Retail,Business,10.4,South,0,24,Excellent,Loyal (7yr+),Medium
CUST01136,Hannah Stevens,Retail,Savings,6.2,West,0,35,Very Good,Established (3-7yr),High
CUST01137,Donald Baker,SME,Salary,14.6,South,0,39,Excellent,Loyal (7yr+),High
CUST01138,Joshua Brown,Retail,NRI,11.0,West,0,8,Poor,Loyal (7yr+),Low
CUST01139,Carlos Cabrera,Corporate,Business,10.0,North,0,18,Poor,Loyal (7yr+),Medium
CUST01140,Daniel Jackson,Retail,Salary,11.5,Central,0,13,Poor,Loyal (7yr+),Medium
CUST01141,Nicole Maxwell,Retail,Savings,14.3,Central,0,45,Poor,Loyal (7yr+),Very High
CUST01142,Jeffrey Flores,Retail,NRI,13.7,South,0,24,Fair,Loyal (7yr+),Medium
CUST01143,Samuel Wang,Corporate,Salary,11.0,South,0,23,Fair,Loyal (7yr+),Medium
CUST01144,Kenneth Wilson,SME,NRI,11.4,Central,0,12,Poor,Loyal (7yr+),Medium
CUST01145,Paul Schwartz,Retail,Savings,2.6,South,0,49,Very Good,Growing (1-3yr),Very High
CUST01146,Terry Dickerson,Retail,Savings,2.0,South,0,30,Excellent,Growing (1-3yr),High
CUST01147,Shawn Griffith,Retail,Salary,8.8,North,1,31,Good,Loyal (7yr+),High
CUST01148,Russell Middleton,Retail,Savings,0.8,South,0,28,Excellent,New (0-1yr),High
CUST01149,Elizabeth Hansen,SME,Current,7.5,West,0,22,Good,Loyal (7yr+),Medium
CUST01150,Theodore Reeves,Retail,NRI,3.6,North,0,44,Good,Established (3-7yr),Very High
CUST01151,Karen Stewart,Corporate,Savings,5.5,East,0,28,Poor,Established (3-7yr),High
CUST01152,Tracy Price,Corporate,Savings,11.7,South,0,13,Good,Loyal (7yr+),Medium
CUST01153,Stephen Dodson,Retail,Current,14.1,South,1,25,Poor,Loyal (7yr+),Medium
CUST01154,Tara White,Retail,NRI,1.6,West,0,44,Fair,Growing (1-3yr),Very High
CUST01155,Heather Riley,Premium,Business,8.2,North,0,46,Very Good,Loyal (7yr+),Very High
CUST01156,John Blackwell,Retail,Current,13.3,Central,0,7,Good,Loyal (7yr+),Low
CUST01157,Max Anderson,Premium,Current,1.7,South,0,45,Very Good,Growing (1-3yr),Very High
CUST01158,Lori Clark,Premium,NRI,12.5,North,0,6,Poor,Loyal (7yr+),Low
CUST01159,Julie Rios,Premium,Current,5.7,North,1,24,Good,Established (3-7yr),Medium
CUST01160,Susan Watkins,Retail,NRI,5.2,West,1,19,Excellent,Established (3-7yr),Medium
CUST01161,Nicole Lee,Corporate,Current,14.7,West,1,19,Fair,Loyal (7yr+),Medium
CUST01162,April Garcia,Retail,NRI,3.4,Central,0,36,Fair,Established (3-7yr),High
CUST01163,Samantha Oneill,SME,NRI,10.6,East,0,9,Good,Loyal (7yr+),Low
CUST01164,Jennifer Cummings,Retail,Business,12.4,South,1,48,Fair,Loyal (7yr+),Very High
CUST01165,Bobby Walker,Corporate,Savings,1.1,South,1,36,Excellent,Growing (1-3yr),High
CUST01166,Emily Smith,SME,NRI,10.2,East,1,38,Very Good,Loyal (7yr+),High
CUST01167,Julie Webb,Corporate,Salary,14.3,West,0,40,Excellent,Loyal (7yr+),High
CUST01168,Erin Gutierrez,Retail,Business,2.3,West,0,29,Fair,Growing (1-3yr),High
CUST01169,Jeffrey Whitehead,Retail,Business,13.5,North,1,24,Very Good,Loyal (7yr+),Medium
